,Date,Number of sales,Sales USD,Average USD,Active market wallets,Primary Sales,Secondary sales,Primary sales USD,Secondary sales USD,Unique buyers,Unique sellers
1665,2022-01-12,36791,87390183.56,2375.31,32464,13874,22917,13883173.92,73507009.64,22201,14247
1666,2022-01-13,49098,91618388.81,1866.03,36183,17666,31432,14159521.17,77458867.64,23660,18425
1667,2022-01-14,24031,67496782.92,2808.74,27131,3240,20791,5337816.5,62158966.42,15431,14202
1668,2022-01-15,43785,96607931.95,2206.42,36038,11807,31978,7239773.02,89368158.93,22076,19443
1669,2022-01-16,63944,89819996.36,1404.67,41847,25831,38113,9837704.37,79982292.0,30245,20711
1670,2022-01-17,24993,58225548.89,2329.67,26838,4847,20146,5192367.56,53033181.32,15704,13746
1671,2022-01-18,28160,55213056.65,1960.69,28673,8267,19893,5240424.93,49972631.71,16978,14683
1672,2022-01-19,43612,92222836.03,2114.62,32349,21242,22370,29301660.05,62921175.97,22778,13684
1673,2022-01-20,27770,95015568.01,3421.52,26836,8002,19768,9268236.73,85747331.28,16267,13672
1674,2022-01-21,23445,88318382.39,3767.05,25198,4680,18765,8842555.02,79475827.37,14350,13361
1675,2022-01-22,20304,57248633.83,2819.57,23159,3393,16911,6336008.37,50912625.46,12941,12028
1676,2022-01-23,45485,62009517.95,1363.3,31755,18826,26659,8225602.93,53783915.03,21211,15927
1677,2022-01-24,45725,57621628.22,1260.18,31397,21028,24697,8364354.98,49257273.24,21005,14722
1678,2022-01-25,39821,126519075.6,3177.19,34465,12972,26849,31268411.22,95250664.34,21234,18131
1679,2022-01-26,44292,127790095.7,2885.17,35641,18632,25660,18761661.65,109028434.1,22499,17875
1680,2022-01-27,54846,110187004.1,2009.03,36654,21339,33507,20649559.13,89537444.94,24709,19407
1681,2022-01-28,27273,92402091.43,3388.04,29306,5792,21481,12003572.44,80398518.98,16755,15316
1682,2022-01-29,51368,120632938.4,2348.41,35032,18215,33153,18718475.78,101914462.6,22776,18598
1683,2022-01-30,36089,132287741.1,3665.6,36318,8148,27941,12986616.81,119301124.3,22127,18677
1684,2022-01-31,49825,160228163.3,3215.82,42507,17465,32360,25236195.52,134991967.8,28207,21296
1685,2022-02-01,38329,135024552.5,3522.78,38493,6534,31795,10821089.42,124203463.1,21991,21022
1686,2022-02-02,35103,88809759.13,2529.98,35457,5124,29979,8946227.85,79863531.28,20668,19053
1687,2022-02-03,28783,69738938.07,2422.92,30247,5778,23005,8242673.22,61496264.85,17325,15659
1688,2022-02-04,23422,65036269.88,2776.72,26526,4096,19326,5410004.99,59626264.88,14379,13893
1689,2022-02-05,21783,49476956.08,2271.36,23530,4852,16931,5093705.63,44383250.45,12785,12144
1690,2022-02-06,33391,58511871.88,1752.32,27287,14679,18712,7583281.45,50928590.43,16847,12728
1691,2022-02-07,33259,77175659.24,2320.44,27956,8836,24423,8271651.8,68904007.44,16956,14180
1692,2022-02-08,26758,58625674.8,2190.96,26917,5999,20759,4736033.04,53889641.76,15915,13722
1693,2022-02-09,22303,68442813.2,3068.77,23285,5628,16675,6855585.32,61587227.89,13294,11829
1694,2022-02-10,22564,73320678.94,3249.45,24098,6177,16387,10676163.02,62644515.92,14230,12005
1695,2022-02-11,23940,75755365.07,3164.38,26224,4998,18942,7057190.33,68698174.74,14608,14029
1696,2022-02-12,21425,72481732.19,3383.04,21022,7861,13564,4314677.8,68167054.38,12182,10393
1697,2022-02-13,26999,63525183.38,2352.87,25283,8072,18927,5246498.75,58278684.64,15071,12909
1698,2022-02-14,22271,49900412.31,2240.6,22522,6477,15794,5006132.6,44894279.72,13217,11491
1699,2022-02-15,21926,67356124.12,3071.98,23990,4516,17410,3767528.35,63588595.77,13420,12427
1700,2022-02-16,20531,61158253.85,2978.82,23449,2940,17591,4091956.25,57066297.6,12870,12434
1701,2022-02-17,18345,48962170.03,2668.97,21197,3121,15224,3160111.01,45802059.02,11281,11178
1702,2022-02-18,18030,43810219.7,2429.85,20138,3311,14719,3081359.07,40728860.62,10790,10792
1703,2022-02-19,19438,37320217.52,1919.96,20062,4465,14973,2984075.43,34336142.1,11118,10679
1704,2022-02-20,14948,37335883.15,2497.72,16632,3406,11542,1738895.15,35596988.0,8868,8559
1705,2022-02-21,19583,52213811.57,2666.28,20853,2936,16647,3821599.88,48392211.69,11309,11744
1706,2022-02-22,15088,32675190.33,2165.64,16942,3405,11683,2574813.06,30100377.27,9358,8714
1707,2022-02-23,14624,35735112.1,2443.59,16615,3244,11380,1991423.07,33743689.04,8921,8198
1708,2022-02-24,15040,46432779.6,3087.29,16782,2793,12247,2653083.13,43779696.47,9475,8073
1709,2022-02-25,15960,43008530.38,2694.77,17136,3753,12207,2834969.69,40173560.69,9445,8808
1710,2022-02-26,15193,28283028.07,1861.58,15840,3993,11200,4800250.89,23482777.18,8622,8065
1711,2022-02-27,15329,27775438.91,1811.95,16257,4310,11019,2369702.19,25405736.72,9206,7757
1712,2022-02-28,22690,28665248.8,1263.34,15149,12446,10244,4393518.69,24271730.11,8935,7204
1713,2022-03-01,13051,23331701.76,1787.73,14289,3596,9455,1881987.66,21449714.1,8055,7087
1714,2022-03-02,11401,25722978.34,2256.2,12674,3470,7931,2121303.1,23601675.24,7186,6152
1715,2022-03-03,11110,26284782.12,2365.87,12658,3177,7933,4265948.89,22018833.24,7071,6139
1716,2022-03-04,11022,27166338.29,2464.74,11945,3298,7724,2497513.63,24668824.66,6715,5997
1717,2022-03-05,12091,20100333.37,1662.42,12633,3704,8387,1641430.23,18458903.14,6953,6309
1718,2022-03-06,11190,18782997.1,1678.55,12205,3808,7382,1536636.17,17246360.93,6910,5564
1719,2022-03-07,62224,121689872.2,1955.67,45583,25657,36567,82628132.34,39061739.86,29309,21804
1720,2022-03-08,11601,32212562.84,2776.71,12933,3215,8386,1918851.5,30293711.34,7198,6525
1721,2022-03-09,11262,29686316.83,2635.97,12929,3035,8227,1859875.31,27826441.52,7210,6430
1722,2022-03-10,12872,31177272.08,2422.1,14196,3541,9331,2642935.08,28534336.99,7765,7091
1723,2022-03-11,14750,49371645.52,3347.23,15689,4075,10675,3914423.93,45457221.6,8772,8155
1724,2022-03-12,16952,51957284.44,3064.96,18250,4572,12380,2723335.04,49233949.4,10446,9356
1725,2022-03-13,14312,39102985.46,2732.18,16188,3708,10604,1681818.19,37421167.27,8854,8171
1726,2022-03-14,14307,28914193.64,2020.98,16239,3864,10443,2065095.8,26849097.84,9363,8019
1727,2022-03-15,17775,34739947.52,1954.43,18598,4535,13240,1906529.83,32833417.69,10694,9774
1728,2022-03-16,11714,54686725.79,4668.49,14188,2802,8912,2356432.46,52330293.33,7755,7031
1729,2022-03-17,13001,102858583.2,7911.59,14414,3109,9892,3957555.73,98901027.48,8040,7481
1730,2022-03-18,13745,85816653.88,6243.48,15830,3121,10624,5639611.59,80177042.29,8538,8322
1731,2022-03-19,15916,88305171.87,5548.2,17014,4497,11419,5475732.05,82829439.82,9487,8720
1732,2022-03-20,14760,43907674.29,2974.77,15276,4826,9934,2497767.37,41409906.92,8709,7448
1733,2022-03-21,15846,43495182.1,2744.87,15586,5400,10446,5430648.34,38064533.76,8909,7839
1734,2022-03-22,14220,37214789.36,2617.07,14468,4694,9526,3431334.99,33783454.38,8244,7156
1735,2022-03-23,13992,49298833.61,3523.36,14635,4120,9872,2451858.27,46846975.34,7934,7296
1736,2022-03-24,12362,62773632.71,5077.95,13437,3332,9030,3295779.71,59477853.0,7265,7001
1737,2022-03-25,11893,48226285.81,4055.01,12895,3383,8510,2907575.58,45318710.24,7063,6613
1738,2022-03-26,12081,38012352.33,3146.46,12710,3843,8238,2968737.36,35043614.97,6824,6544
1739,2022-03-27,11862,38574183.35,3251.91,12315,3855,8007,3316713.88,35257469.47,6480,6303
1740,2022-03-28,8917,32955592.11,3695.82,10281,2297,6620,1696456.67,31259135.45,5422,5166
1741,2022-03-29,16284,28205695.22,1732.11,17534,3262,13022,2316609.71,25889085.51,9734,9099
1742,2022-03-30,10311,44197199.44,4286.41,12077,2408,7903,7797710.85,36399488.59,6342,6238
1743,2022-03-31,11452,52933383.08,4622.2,13125,2284,9168,3255623.84,49677759.24,6774,6903
1744,2022-04-01,10885,65432096.78,6011.22,12115,1834,9051,2417783.67,63014313.11,6300,6568
1745,2022-04-02,15762,66644774.12,4228.19,17068,2233,13529,3261846.03,63382928.09,8697,9167
1746,2022-04-03,26282,89941344.98,3422.17,25293,2533,23749,7901419.88,82039925.11,14243,14584
1747,2022-04-04,13231,68084867.33,5145.86,14823,2034,11197,2783768.99,65301098.34,7543,8150
1748,2022-04-05,14792,54147025.79,3660.56,15865,2470,12322,2609964.29,51537061.5,8534,8756
1749,2022-04-06,15246,36493624.27,2393.65,16642,3091,12155,2838166.62,33655457.65,8705,8849
1750,2022-04-07,12959,30545323.49,2357.07,13278,3282,9677,1984104.93,28561218.56,7184,6704
1751,2022-04-08,11622,26430078.46,2274.14,12690,2875,8747,2741820.87,23688257.58,7042,6385
1752,2022-04-09,13983,24042203.23,1719.39,12859,4318,9665,2191728.36,21850474.87,7037,6461
1753,2022-04-10,12186,24716443.09,2028.27,11229,3984,8202,2262482.64,22453960.45,6265,5437
1754,2022-04-11,28884,29722031.7,1029.01,24651,3848,25036,1825768.36,27896263.34,14475,13352
1755,2022-04-12,27505,31735742.15,1153.82,24113,3604,23901,1948465.99,29787276.16,14583,12403
1756,2022-04-13,27016,36799249.28,1362.13,23092,3169,23847,1939272.26,34859977.03,13794,11991
1757,2022-04-14,27159,36058938.73,1327.7,23008,3915,23244,1601773.9,34457164.83,13678,12034
1758,2022-04-15,13542,27940930.86,2063.28,12057,5188,8354,1751963.53,26188967.34,6936,5862
1759,2022-04-16,29586,26894315.89,909.02,23214,4714,24872,1715429.53,25178886.36,13788,11851
1760,2022-04-17,30672,26144607.64,852.39,23578,6152,24520,1889255.92,24255351.71,13992,12328
