Symbol,Date,actuals,predicted
FLOW,2021-11-18,0.057769679181483,-0.01137506
FLOW,2021-11-19,0.0510725624398631,0.055803604
FLOW,2021-11-20,0.0901149884253276,-0.008407125
FLOW,2021-11-21,-0.049743580974215,-0.0046948134
FLOW,2021-11-22,-0.0186906865611984,-0.020634538
FLOW,2021-11-23,-0.0163139391018154,-0.038944148
FLOW,2021-11-24,0.0184216622916761,-0.03180005
FLOW,2021-11-25,-0.1182858305455881,-0.02616815
FLOW,2021-11-26,0.0121340305567108,0.020964546
FLOW,2021-11-27,0.041743484816012,0.024548752
FLOW,2021-11-28,0.04244287920495,-0.013603712
FLOW,2021-11-29,-0.0325546623923161,-0.010548818
FLOW,2021-11-30,-0.0104320108183816,0.0027153578
FLOW,2021-12-01,-0.0194977915517703,-0.01687236
FLOW,2021-12-02,-0.0370831259333002,0.004879751
FLOW,2021-12-03,-0.1496513824158297,0.0067000324
FLOW,2021-12-04,-0.0674511729450932,-0.0028907112
FLOW,2021-12-05,0.0501904295767778,0.050209638
FLOW,2021-12-06,0.0400860966536666,0.038991082
FLOW,2021-12-07,0.0001747031746814,0.024352258
FLOW,2021-12-08,-0.0716010980628101,0.016511133
FLOW,2021-12-09,-0.0556818317121109,0.021799937
FLOW,2021-12-10,0.0454657570447871,0.034944832
FLOW,2021-12-11,-0.0007778157284293,0.03306765
FLOW,2021-12-12,-0.0623748365734142,0.03251249
FLOW,2021-12-13,0.0036223142831346,0.034948487
FLOW,2021-12-14,0.0191766405795323,0.036689308
FLOW,2021-12-15,-0.0316425911418343,0.05662362
FLOW,2021-12-16,-0.0195759714910267,0.05060657
FLOW,2021-12-17,0.0114079971007492,0.1349077
FLOW,2021-12-18,-0.0136681250453435,0.06893631
FLOW,2021-12-19,-0.023546609896593,0.090501815
FLOW,2021-12-20,0.0242324518484462,0.08936155
FLOW,2021-12-21,0.0152985379289645,0.08620218
FLOW,2021-12-22,0.0899934466415832,0.03450475
FLOW,2021-12-23,-0.0186415977208641,0.04044519
FLOW,2021-12-24,0.0169826981120149,0.014985548
FLOW,2021-12-25,0.00183569525718,0.04179112
FLOW,2021-12-26,0.019539378783957,0.045272786
FLOW,2021-12-27,-0.0714970606511332,0.012363065
FLOW,2021-12-28,-0.0176998778169821,-0.024031172
FLOW,2021-12-29,0.0161972554115288,-0.012265383
FLOW,2021-12-30,0.008012155127318,0.022621568
FLOW,2021-12-31,0.0378891002666359,-0.024924884
FLOW,2022-01-01,0.015796558682763,-0.012012609
FLOW,2022-01-02,-0.0392734401179835,-0.005497757
FLOW,2022-01-03,0.0018809732803375,-0.08197489
FLOW,2022-01-04,-0.0548115133336687,-0.0820526
FLOW,2022-01-05,-0.0170929846799783,0.007091878
FLOW,2022-01-06,-0.0448058129611793,0.017351978
FLOW,2022-01-07,-0.0278997782436912,-0.080938645
FLOW,2022-01-08,0.0121204031222263,-0.026965111
FLOW,2022-01-09,-0.0422099985691465,-0.025067369
FLOW,2022-01-10,0.0196788180195417,0.31577674
FLOW,2022-01-11,0.0402215192229886,0.29452282
FLOW,2022-01-12,-0.0227836593362729,0.068824485
FLOW,2022-01-13,-0.0035019975530785,-0.02841262
FLOW,2022-01-14,0.0004195027534656,-0.03887892
FLOW,2022-01-15,-0.0150523520797155,0.08178811
FLOW,2022-01-16,-0.0350079227430274,-0.028084412
FLOW,2022-01-17,-0.0479065164179861,-0.05475537
FLOW,2022-01-18,0.0231428202435961,-0.030709127
FLOW,2022-01-19,-0.0768554341566254,0.0041551045
FLOW,2022-01-20,-0.1261233045508184,0.22109929
FLOW,2022-01-21,-0.1288133739675735,0.2510206
FLOW,2022-01-22,0.0355081853245011,0.25091633
FLOW,2022-01-23,-0.0694025849722006,0.2558544
FLOW,2022-01-24,0.0165754141860228,0.2569535
FLOW,2022-01-25,0.0004695683345423,0.23940243
FLOW,2022-01-26,0.0461695490219131,0.23743151
FLOW,2022-01-27,0.0837551996587173,0.2540985
FLOW,2022-01-28,0.1537150733175905,0.2572871
FLOW,2022-01-29,0.0540162313086454,0.23855841
FLOW,2022-01-30,0.0098088009915655,0.18316686
FLOW,2022-01-31,-0.0261844700135487,0.18637079
FLOW,2022-02-01,-0.0863653194542998,0.0086965095
FLOW,2022-02-02,-0.0346175597849541,-0.027228681
FLOW,2022-02-03,0.100913552182281,-0.033188097
FLOW,2022-02-04,0.0167586926911775,0.051551364
FLOW,2022-02-05,0.1382217129347613,-0.07788039
FLOW,2022-02-06,0.0112646178397011,0.038078424
FLOW,2022-02-07,-0.017723152055574,-0.055082195
